0.3258215962441313,0.3201877934272295,0.33802816901408406,0.33286384976525785,0.31877934272300434,0.3061411549037585,0.30430797433547196,0.31209899175068756,0.30339138405132937,0.3116406966086167,0.33410888785481596,0.33503955328059565,0.3294555607259184,0.34015821312238215,0.33038622615169855,0.33004231311706667,0.3234602726845326,0.32440056417489416,0.33756464503996275,0.33286318758815225,0.044717110800521986,0.14131718956317613,0.15348679181177272,0.10319452059025658,0.16649807340370493,0.5032171239972512,0.49501915055758144,0.5395794299996588,0.5472436010880748,0.4529464435177516,-1
0.4310880829015553,0.5170984455958556,0.5989637305699484,0.5927461139896377,0.6227979274611397,0.4170804369414096,0.4687189672293943,0.5888778550148954,0.566037735849056,0.5700099304865933,0.5373134328358207,0.5478489903424051,0.6330114135206322,0.6725197541703243,0.6760316066725194,0.4517453798767965,0.43634496919917876,0.5338809034907595,0.6201232032854209,0.5882956878850107,0.015957130098243524,0.06019648704971718,0.04007144983626079,0.0,0.048704971717773146,0.4495324955952875,0.4503157471731004,0.538363052167882,0.6254915782671722,0.6659291829249498,-1
0.2856204858831254,0.27485226526592266,0.24175968483256727,0.27577150361129354,0.2070912672357189,0.26642524573202275,0.26163993792033124,0.23861872736678746,0.24443869632695303,0.23008277289187806,0.23817496860611131,0.29091670154876514,0.2720803683549602,0.2561741314357472,0.22115250453467283,0.262542030934768,0.2872898453261601,0.27518493611297934,0.2540685944855414,0.26845998655010106,0.13267033663193306,0.04344430609257925,0.0675557594425148,0.11890796688293248,0.16480437774428205,0.8072881306122605,0.8312896893891837,0.8540089688144912,0.8608788625583416,0.8994367497044921,-1
0.966666666666665,0.7333333333333325,0.8333333333333321,0.966666666666665,0.7999999999999989,0.8333333333333339,0.6111111111111125,0.6944444444444446,0.8333333333333339,0.7777777777777786,1.0,0.741935483870968,0.7741935483870961,1.0,0.870967741935484,0.9375,0.6874999999999982,0.6874999999999982,0.90625,0.90625,0.5149494514949451,0.1292751129275113,0.5650677565067755,0.10755001075500106,0.22391912239191222,0.213521868239243,0.1875037160465643,0.23746930736324007,0.579396153155354,0.7387844832073066,0
0.1633663366336635,0.30693069306930676,0.38613861386138604,0.22772277227722748,0.38613861386138604,0.16161616161616132,0.2575757575757578,0.3383838383838387,0.33333333333333304,0.35353535353535337,0.17647058823529393,0.18716577540106982,0.3315508021390374,0.26737967914438476,0.2513368983957216,0.18686868686868685,0.11616161616161635,0.26767676767676774,0.3282828282828283,0.20707070707070674,0.012525050100200403,0.24574148296593187,0.17409819639278556,0.07364729458917835,0.24949899799599198,0.0546564283230922,0.0,0.3915570866138129,0.6383402020868834,0.6894965758094243,0
0.23265102346480315,0.31702446330504275,0.32451323015476774,0.3100349475786319,0.39890164752870705,0.21287593984962383,0.24812030075187952,0.2532894736842106,0.26315789473684204,0.3204887218045114,0.22987927565392363,0.2505030181086525,0.2816901408450705,0.3083501006036222,0.30885311871227383,0.2559313478041396,0.20999495204442242,0.2907622412922768,0.27763755678950064,0.274103987884907,0.23284891332809637,0.12568735271013354,0.14152919612463993,0.20941345902068603,0.22735009164702802,0.5220013884057937,0.30623301759117816,0.3539067038175601,0.21351307712977646,0.2584836646180336,0
0.05502846299810249,0.05882352941176483,0.07210626185958247,0.032258064516129004,0.07400379506641375,0.05018587360594795,0.044609665427509326,0.05390334572490707,0.048327137546468335,0.05390334572490707,0.055776892430278724,0.04780876494023889,0.03585657370517914,0.03585657370517914,0.04780876494023889,0.05415860735009659,0.05609284332688591,0.07156673114119927,0.044487427466150864,0.05415860735009659,0.020470613063205655,0.02996728922654849,0.27297668038408784,0.00949667616334283,0.02838450986599135,0.40480232658499,0.44393703419317454,0.44352572638629817,0.3254060210800244,0.33585064485705174,1
0.3202221193891718,0.30217491901897275,0.30726515502082374,0.31883387320684864,0.3267006015733457,0.2834146341463414,0.2707317073170733,0.30243902439024384,0.29463414634146334,0.2985365853658538,0.28956393924546786,0.31259186673199424,0.30083292503674675,0.31651151396374333,0.30132288094071535,0.27871215761653056,0.30273906775588655,0.2921672272945701,0.3051417587698222,0.3080249879865449,0.06012631097648101,0.031977824136255814,0.05619219081911621,0.033425732765600735,0.13299802817706396,0.467072625116432,0.4973150587639426,0.47181207722866536,0.5151455353567373,0.5427393803726773,1
0.17241379310344818,0.17517241379310322,0.17103448275862054,0.14068965517241372,0.135862068965517,0.18510786360473208,0.17118997912317346,0.16840640222686165,0.16492693110647183,0.13778705636743216,0.18608058608058586,0.172161172161172,0.1824175824175822,0.14725274725274695,0.13699633699633673,0.19414703783012133,0.16630977872947916,0.17558886509635974,0.17487508922198436,0.13990007137758753,0.02068069536628693,0.02677001122413808,0.1747783895571326,0.053849349088370205,0.02783939760846317,0.8455269513961676,0.8363650169762109,0.8679153134888988,0.7644349989201095,0.6650237021218851,1
0.8617511520737322,0.8617511520737322,0.8663594470046081,0.9170506912442393,0.9262672811059907,0.8716577540106951,0.8877005347593578,0.8983957219251337,0.8877005347593578,0.9144385026737964,0.8609865470852021,0.8968609865470856,0.8878923766816142,0.8878923766816142,0.9372197309417043,0.894273127753304,0.8678414096916303,0.9030837004405288,0.8810572687224671,0.9251101321585904,0.07391356687131335,0.04959672565306368,0.09028530155290719,0.030817382930058985,0.03791982665222102,0.6981913488757214,0.6577119705182735,0.6932768432808287,0.6702479280938402,0.6809680665334807,0
