0.038396219,0.033494133,0.052631579,0.035004322,0.114061383,0.076460164,0.062403777,0.073225009,0.057708929,0.152753319,0.070036181,0.074412399,0.117202402,0.082241872,0.070979612,0.071623717,0.062472202,0.110879548,0.079183565,0.041568559,0.073100495,0.081323343,0.106428824,0.080513264,0.139198048,1
0.622978661,0.579185056,0.588237372,0.561698025,0.388857195,0.503581186,0.533990215,0.514765101,0.49946812,0.334638364,0.593184671,0.602415409,0.61123278,0.560401569,0.309296708,0.580964336,0.616613637,0.594948781,0.586995546,0.450193248,0.37565532,0.473126005,0.392193571,0.486802739,0.369787458,-1
0.593184671,0.602415409,0.61123278,0.560401569,0.309296708,0.580964336,0.616613637,0.594948781,0.586995546,0.450193248,0.37565532,0.473126005,0.392193571,0.486802739,0.369787458,0.379310345,0.344828766,0.346979866,0.330895552,0.244185228,0.395074946,0.401245339,0.347191805,0.326308091,0.380543821,1
0.563206084,0.513325807,0.553797245,0.494514992,0.080524055,0.616702355,0.565500017,0.588484634,0.524067549,0.106606829,0.646976298,0.596120291,0.623737195,0.553453893,0.086829199,0.631728568,0.598241473,0.636630166,0.584070208,0.10314114,0.629771838,0.630161826,0.653761922,0.625357357,0.171887821,0
0.073100495,0.081323343,0.106428824,0.080513264,0.139198048,0.039282286,0.069280509,0.093995055,0.079183565,0.150300756,0.087868271,0.074241336,0.077463794,0.043115484,0.246007052,0.067931773,0.071641178,0.112787001,0.080845688,0.11684058,0.077530828,0.086386808,0.124090427,0.088557942,0.167691149,-1
0.505057964,0.502206713,0.527481455,0.484974403,0.185063522,0.536882522,0.500769783,0.541434122,0.49205505,0.182249409,0.421878461,0.434568408,0.455775344,0.445980985,0.28073997,0.312338477,0.402990181,0.314482515,0.380991955,0.446042193,0.465037289,0.446269116,0.401306959,0.3562928,0.437668561,0
0.532193753,0.519791987,0.554786295,0.506947676,0.15410941,0.524957543,0.538574703,0.539491346,0.4717439,0.304513787,0.596470501,0.571931985,0.608089014,0.58167675,0.188004345,0.524699107,0.520784153,0.55881314,0.518017419,0.173385264,0.505057964,0.502206713,0.527481455,0.484974403,0.185063522,1
0.519345787,0.506996476,0.535429177,0.505684462,0.145126438,0.533818209,0.503164665,0.507877075,0.468053986,0.17902081,0.532193753,0.519791987,0.554786295,0.506947676,0.15410941,0.524957543,0.538574703,0.539491346,0.4717439,0.304513787,0.596470501,0.571931985,0.608089014,0.58167675,0.188004345,1
0.478955918,0.447295494,0.500953727,0.448474171,0.053392675,0.486044451,0.447569195,0.492370187,0.449837112,0.013591313,0.501550617,0.483389784,0.520134228,0.460674157,0.014064368,0.506719338,0.468678367,0.523878488,0.478525364,0,0.520158015,0.473433918,0.472483221,0.456020211,0.072796931,1
0.395074946,0.401245339,0.347191805,0.326308091,0.380543821,0.285756479,0.29864176,0.279901095,0.309487401,0.349768231,0.283541313,0.297752232,0.238820205,0.18958181,0.552505416,0.45636122,0.500496083,0.387672201,0.482481218,0.523537571,0.472679613,0.51349687,0.493571176,0.444850741,0.395554862,1
0.533818209,0.503164665,0.507877075,0.468053986,0.17902081,0.532193753,0.519791987,0.554786295,0.506947676,0.15410941,0.524957543,0.538574703,0.539491346,0.4717439,0.304513787,0.596470501,0.571931985,0.608089014,0.58167675,0.188004345,0.524699107,0.520784153,0.55881314,0.518017419,0.173385264,1
0.054640774,0.120736255,0.087354292,0.125556811,0.516920999,0,0.007834685,0.037901801,0.00565122,0.145133759,0.038396219,0.033494133,0.052631579,0.035004322,0.114061383,0.076460164,0.062403777,0.073225009,0.057708929,0.152753319,0.070036181,0.074412399,0.117202402,0.082241872,0.070979612,1
0.539245367,0.492969311,0.435287884,0.431021874,0.467199567,0.479029757,0.470046871,0.504203462,0.454823482,0.507352904,0.343129292,0.419754354,0.385517485,0.422810983,0.482635793,0.346304364,0.343802388,0.374320028,0.340835051,0.245925394,0.371409584,0.352629238,0.377075238,0.346519513,0.366137615,1
0.596470501,0.571931985,0.608089014,0.58167675,0.188004345,0.524699107,0.520784153,0.55881314,0.518017419,0.173385264,0.505057964,0.502206713,0.527481455,0.484974403,0.185063522,0.536882522,0.500769783,0.541434122,0.49205505,0.182249409,0.421878461,0.434568408,0.455775344,0.445980985,0.28073997,1
0.149892934,0.149064285,0.177075238,0.150555149,0.30099685,0.180129956,0.18231893,0.174249382,0.134598763,0.355795174,0.090821827,0.165212631,0.124796892,0.184229772,0.384353039,0.086723769,0.088234288,0.12620982,0.089721428,0.164962637,0.059920254,0.084265627,0.10925468,0.089588458,0.304930526,-1
0.479029757,0.470046871,0.504203462,0.454823482,0.507352904,0.343129292,0.419754354,0.385517485,0.422810983,0.482635793,0.346304364,0.343802388,0.374320028,0.340835051,0.245925394,0.371409584,0.352629238,0.377075238,0.346519513,0.366137615,0.207487263,0.299223374,0.255386789,0.312313011,0.472231405,1
0.481909474,0.499709193,0.510137761,0.501030517,0.09570348,0.423835192,0.428581204,0.459307665,0.423276378,0.065683651,0.471461272,0.430668172,0.412716355,0.381823017,0.141655117,0.482758621,0.466488761,0.509325327,0.457582608,0.029833986,0.506830097,0.468336241,0.507700459,0.441592979,0.045580514,1
0.52979399,0.517431318,0.56156835,0.496841965,0.084546146,0.563206084,0.513325807,0.553797245,0.494514992,0.080524055,0.616702355,0.565500017,0.588484634,0.524067549,0.106606829,0.646976298,0.596120291,0.623737195,0.553453893,0.086829199,0.631728568,0.598241473,0.636630166,0.584070208,0.10314114,-1
0.631728568,0.598241473,0.636630166,0.584070208,0.10314114,0.629771838,0.630161826,0.653761922,0.625357357,0.171887821,0.606032637,0.571966198,0.615789474,0.576657137,0.09633422,0.601048512,0.571453009,0.622783469,0.562196662,0.120704424,0.557225135,0.523042184,0.579971741,0.534605412,0.065146396,0
0,0.007834685,0.037901801,0.00565122,0.145133759,0.038396219,0.033494133,0.052631579,0.035004322,0.114061383,0.076460164,0.062403777,0.073225009,0.057708929,0.152753319,0.070036181,0.074412399,0.117202402,0.082241872,0.070979612,0.071623717,0.062472202,0.110879548,0.079183565,0.041568559,1
0.108543159,0.096787437,0.102896503,0.119739379,0.363133154,0.118142214,0.124157515,0.084528435,0.100325776,0.561655647,0.194196264,0.264429163,0.112857647,0.087195,1,0,0.09603476,0.045672907,0.118841832,0.559388926,0.000738389,0,0.028223243,0.018881723,0.232192727,1
0.465037289,0.446269116,0.401306959,0.3562928,0.437668561,0.555268404,0.533887577,0.54867538,0.502127518,0.350415866,0.642139851,0.595196551,0.511480042,0.585765574,0.518778302,0.622978661,0.579185056,0.588237372,0.561698025,0.388857195,0.503581186,0.533990215,0.514765101,0.49946812,0.334638364,1
0.503581186,0.533990215,0.514765101,0.49946812,0.334638364,0.593184671,0.602415409,0.61123278,0.560401569,0.309296708,0.580964336,0.616613637,0.594948781,0.586995546,0.450193248,0.37565532,0.473126005,0.392193571,0.486802739,0.369787458,0.379310345,0.344828766,0.346979866,0.330895552,0.244185228,-1
0.37565532,0.473126005,0.392193571,0.486802739,0.369787458,0.379310345,0.344828766,0.346979866,0.330895552,0.244185228,0.395074946,0.401245339,0.347191805,0.326308091,0.380543821,0.285756479,0.29864176,0.279901095,0.309487401,0.349768231,0.283541313,0.297752232,0.238820205,0.18958181,0.552505416,-1
0.616702355,0.565500017,0.588484634,0.524067549,0.106606829,0.646976298,0.596120291,0.623737195,0.553453893,0.086829199,0.631728568,0.598241473,0.636630166,0.584070208,0.10314114,0.629771838,0.630161826,0.653761922,0.625357357,0.171887821,0.606032637,0.571966198,0.615789474,0.576657137,0.09633422,0
0.346304364,0.343802388,0.374320028,0.340835051,0.245925394,0.371409584,0.352629238,0.377075238,0.346519513,0.366137615,0.207487263,0.299223374,0.255386789,0.312313011,0.472231405,0.198626597,0.178076568,0.222748146,0.189349112,0.256408625,0.1587536,0.166033734,0.180784175,0.169603085,0.477384323,1
0.070036181,0.074412399,0.117202402,0.082241872,0.070979612,0.071623717,0.062472202,0.110879548,0.079183565,0.041568559,0.073100495,0.081323343,0.106428824,0.080513264,0.139198048,0.039282286,0.069280509,0.093995055,0.079183565,0.150300756,0.087868271,0.074241336,0.077463794,0.043115484,0.246007052,-1
0.536882522,0.500769783,0.541434122,0.49205505,0.182249409,0.421878461,0.434568408,0.455775344,0.445980985,0.28073997,0.312338477,0.402990181,0.314482515,0.380991955,0.446042193,0.465037289,0.446269116,0.401306959,0.3562928,0.437668561,0.555268404,0.533887577,0.54867538,0.502127518,0.350415866,1
0.490290187,0.518286633,0.524408336,0.523402699,0.303201623,0.427453297,0.423825653,0.463899682,0.437105246,0.202381831,0.539245367,0.492969311,0.435287884,0.431021874,0.467199567,0.479029757,0.470046871,0.504203462,0.454823482,0.507352904,0.343129292,0.419754354,0.385517485,0.422810983,0.482635793,1
0.501550617,0.483389784,0.520134228,0.460674157,0.014064368,0.506719338,0.468678367,0.523878488,0.478525364,0,0.520158015,0.473433918,0.472483221,0.456020211,0.072796931,0.591818652,0.584316945,0.56068527,0.492254504,0.098413971,0.579266041,0.529816278,0.572271282,0.521142211,0.024487904,1
0.580964336,0.616613637,0.594948781,0.586995546,0.450193248,0.37565532,0.473126005,0.392193571,0.486802739,0.369787458,0.379310345,0.344828766,0.346979866,0.330895552,0.244185228,0.395074946,0.401245339,0.347191805,0.326308091,0.380543821,0.285756479,0.29864176,0.279901095,0.309487401,0.349768231,-1
0.1587536,0.166033734,0.180784175,0.169603085,0.477384323,0.054640774,0.120736255,0.087354292,0.125556811,0.516920999,0,0.007834685,0.037901801,0.00565122,0.145133759,0.038396219,0.033494133,0.052631579,0.035004322,0.114061383,0.076460164,0.062403777,0.073225009,0.057708929,0.152753319,1
0.524699107,0.520784153,0.55881314,0.518017419,0.173385264,0.505057964,0.502206713,0.527481455,0.484974403,0.185063522,0.536882522,0.500769783,0.541434122,0.49205505,0.182249409,0.421878461,0.434568408,0.455775344,0.445980985,0.28073997,0.312338477,0.402990181,0.314482515,0.380991955,0.446042193,0
0.423835192,0.428581204,0.459307665,0.423276378,0.065683651,0.471461272,0.430668172,0.412716355,0.381823017,0.141655117,0.482758621,0.466488761,0.509325327,0.457582608,0.029833986,0.506830097,0.468336241,0.507700459,0.441592979,0.045580514,0.53370745,0.509049232,0.557506182,0.503623429,0.030009692,1
0.285756479,0.29864176,0.279901095,0.309487401,0.349768231,0.283541313,0.297752232,0.238820205,0.18958181,0.552505416,0.45636122,0.500496083,0.387672201,0.482481218,0.523537571,0.472679613,0.51349687,0.493571176,0.444850741,0.395554862,0.737613527,0.675117178,0.504592017,0.579050595,0.443874026,1
0.207487263,0.299223374,0.255386789,0.312313011,0.472231405,0.198626597,0.178076568,0.222748146,0.189349112,0.256408625,0.1587536,0.166033734,0.180784175,0.169603085,0.477384323,0.054640774,0.120736255,0.087354292,0.125556811,0.516920999,0,0.007834685,0.037901801,0.00565122,0.145133759,1
0.283541313,0.297752232,0.238820205,0.18958181,0.552505416,0.45636122,0.500496083,0.387672201,0.482481218,0.523537571,0.472679613,0.51349687,0.493571176,0.444850741,0.395554862,0.737613527,0.675117178,0.504592017,0.579050595,0.443874026,0.823082035,0.755345718,0.73557047,0.671065754,0.408197813,1
0.421878461,0.434568408,0.455775344,0.445980985,0.28073997,0.312338477,0.402990181,0.314482515,0.380991955,0.446042193,0.465037289,0.446269116,0.401306959,0.3562928,0.437668561,0.555268404,0.533887577,0.54867538,0.502127518,0.350415866,0.642139851,0.595196551,0.511480042,0.585765574,0.518778302,1
0.53370745,0.509049232,0.557506182,0.503623429,0.030009692,0.488924167,0.492832461,0.521829742,0.488996742,0.0612803,0.526618918,0.483013446,0.512575062,0.490160229,0.092129101,0.600753157,0.559444387,0.573083716,0.507313344,0.127474175,0.52979399,0.517431318,0.56156835,0.496841965,0.084546146,1
0.587905191,0.538129939,0.575874249,0.507745496,0.129883938,0.519345787,0.506996476,0.535429177,0.505684462,0.145126438,0.533818209,0.503164665,0.507877075,0.468053986,0.17902081,0.532193753,0.519791987,0.554786295,0.506947676,0.15410941,0.524957543,0.538574703,0.539491346,0.4717439,0.304513787,1
0.601048512,0.571453009,0.622783469,0.562196662,0.120704424,0.557225135,0.523042184,0.579971741,0.534605412,0.065146396,0.587905191,0.538129939,0.575874249,0.507745496,0.129883938,0.519345787,0.506996476,0.535429177,0.505684462,0.145126438,0.533818209,0.503164665,0.507877075,0.468053986,0.17902081,0
0.629771838,0.630161826,0.653761922,0.625357357,0.171887821,0.606032637,0.571966198,0.615789474,0.576657137,0.09633422,0.601048512,0.571453009,0.622783469,0.562196662,0.120704424,0.557225135,0.523042184,0.579971741,0.534605412,0.065146396,0.587905191,0.538129939,0.575874249,0.507745496,0.129883938,0
