,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.05242718446601935,0.059479553903345916,0.07482993197278942,0.061797752808988804,0.002491669947757203,0.058252427184465994,0.05390334572490718,0.06802721088435426,0.05243445692883886,0.0021390751438292973,0.040776699029126284,0.052044609665427455,0.06122448979591866,0.04868913857677892,0.0010166483513254626,0.058252427184465994,0.05390334572490718,0.07256235827664437,0.04868913857677892,0.0026327078693283656,0.03495145631067942,0.04460966542750944,0.052154195011338,0.04307116104868913,0.0077159496259556785,1
1,0.09708737864077666,0.09107806691449816,0.10884353741496611,0.08052434456928825,0.0014338855359734848,0.09514563106796103,0.08921933085501865,0.10884353741496611,0.08801498127340834,0.0015925531977410425,0.08349514563106775,0.08921933085501865,0.104308390022676,0.09176029962546828,0.0028971539722742953,0.08737864077669899,0.08921933085501865,0.10657596371882105,0.08052434456928825,0.002767869210834063,0.060194174757281615,0.09107806691449816,0.08390022675737008,0.08052434456928825,0.018499474046084142,-1
2,0.16699029126213594,0.17100371747211907,0.19954648526077134,0.16479400749063666,0.017476949114693215,0.15533980582524265,0.16542750929368055,0.19501133786848124,0.16853932584269682,0.005976481926578008,0.19999999999999973,0.19702602230483302,0.19501133786848124,0.14981273408239693,0.0041900015866766175,0.22718446601941755,0.23048327137546454,0.22675736961451243,0.1853932584269664,0.002485793367691738,0.1883495145631069,0.1951672862453535,0.21768707482993221,0.18726591760299627,0.0058295674249413815,1
3,0.0640394088669951,0.09885057471264336,0.043478260869564966,0.10273972602739745,0.15468434180535842,0.13054187192118238,0.1333333333333333,0.12463768115941987,0.09817351598173518,0.1108405367049413,0.1724137931034484,0.16091954022988464,0.15652173913043432,0.1164383561643838,0.0921870296305853,0.1847290640394088,0.16091954022988464,0.19999999999999973,0.1621004566210047,0.0505902464198168,0.20935960591133007,0.19999999999999973,0.2115942028985507,0.15753424657534243,0.07894680256311014,-1
4,0.29126213592232997,0.29182156133828996,0.34920634920634974,0.2771535580524347,1.1753160130930198e-05,0.2815533980582523,0.28996282527881045,0.34240362811791414,0.2921348314606744,0.001098920472241974,0.23300970873786397,0.29368029739776946,0.28571428571428603,0.297752808988764,0.0021625814640911577,0.26990291262135946,0.3234200743494424,0.28344671201814053,0.2228464419475653,0.0002938290032732551,0.30291262135922326,0.29553903345724897,0.30158730158730185,0.24906367041198507,0.0006993130277903472,-1
5,0.08543689320388337,0.09293680297397766,0.11337868480725621,0.08614232209737849,0.00024681636274953426,0.11262135922330074,0.10594795539033464,0.11111111111111116,0.08426966292134819,0.0012928476144023224,0.11650485436893199,0.10966542750929364,0.11564625850340127,0.0898876404494382,0.0019804074820617395,0.07766990291262132,0.10408921933085513,0.104308390022676,0.09925093632958792,0.008632696116168235,0.07184466019417446,0.06877323420074366,0.09070294784580524,0.06928838951310845,0.0008285977892305794,1
6,0.9223300970873787,0.9275092936802973,0.8979591836734695,0.7322097378277155,0.04306357871972826,1.0,0.9553903345724908,0.9342403628117917,0.9363295880149813,0.062368144234781125,0.9165048543689323,0.9907063197026023,0.8979591836734695,1.0,0.06504786474463321,0.40388349514563116,0.3996282527881043,0.4603174603174609,0.393258426966292,0.007780592006675796,0.44660194174757306,0.4702602230483268,0.4535147392290253,0.3632958801498125,0.008321237372698586,-1
7,0.011650485436893288,0.014869888475836479,0.02267573696145142,0.009363295880149947,0.00022918662255313896,0.01747572815533971,0.03717472118959142,0.029478458049887024,0.013108614232209881,0.0011400565327002298,0.029126213592232997,0.039033457249070924,0.03174603174603208,0.016853932584269593,0.006352583050767776,0.03883495145631044,0.03531598513011147,0.052154195011338,0.03183520599250933,0.00018217398202941812,0.05436893203883475,0.05018587360594795,0.05895691609977316,0.03745318352059912,0.0038902960033378974,1
8,0.18719211822660098,0.2068965517241379,0.2144927536231882,0.16894977168949765,0.13354190857093706,0.1724137931034484,0.17011494252873538,0.2115942028985507,0.16666666666666652,0.12012966068894336,0.24630541871921174,0.22068965517241335,0.23768115942028967,0.18949771689497696,0.09177848019610373,0.2807881773399017,0.25057471264367814,0.28985507246376807,0.22146118721461194,0.10013224100116114,0.2364532019704435,0.25747126436781587,0.28115942028985463,0.26255707762557057,0.06383584913774566,-1
9,0.3844660194174758,0.4442379182156133,0.4467120181405897,0.3651685393258428,0.01174728355086474,0.3592233009708736,0.36431226765799285,0.4240362811791387,0.36891385767790297,0.0006346706470702311,0.3184466019417478,0.30483271375464693,0.3718820861678007,0.30711610486891416,0.002274236485334994,0.25825242718446617,0.30483271375464693,0.3151927437641726,0.2677902621722845,0.0028618944918815045,0.2543689320388349,0.24907063197026003,0.29251700680272164,0.2359550561797752,0.0010930438921765088,-1
10,0.19211822660098532,0.2022988505747123,0.16231884057971024,0.15296803652968016,0.31713112286586675,0.26847290640394084,0.26436781609195403,0.2144927536231882,0.17351598173515992,0.11822668042833183,0.43103448275862055,0.3885057471264366,0.31304347826086953,0.2534246575342465,0.19310411559798735,0.36206896551724155,0.3793103448275863,0.36231884057971,0.36757990867579915,0.22190685072893818,0.4064039408866993,0.3747126436781607,0.2753623188405796,0.2876712328767126,0.2634337504838085,-1
11,0.46407766990291277,0.4423791821561338,0.4761904761904763,0.4119850187265919,0.0009520059706053465,0.4932038834951453,0.4702602230483268,0.5102040816326534,0.4307116104868913,0.002756116050703133,0.39029126213592225,0.4758364312267658,0.4693877551020411,0.39700374531835214,0.0014632684363008104,0.3844660194174758,0.4442379182156133,0.4467120181405897,0.3651685393258428,0.01174728355086474,0.3592233009708736,0.36431226765799285,0.4240362811791387,0.36891385767790297,0.0006346706470702311,1
12,0.2832512315270934,0.2804597701149425,0.2579710144927536,0.24200913242009126,0.21190814088504709,0.19704433497536966,0.2551724137931033,0.16521739130434776,0.23744292237442943,0.18633079602631916,0.19211822660098532,0.2022988505747123,0.16231884057971024,0.15296803652968016,0.31713112286586675,0.26847290640394084,0.26436781609195403,0.2144927536231882,0.17351598173515992,0.11822668042833183,0.43103448275862055,0.3885057471264366,0.31304347826086953,0.2534246575342465,0.19310411559798735,1
13,0.1847290640394088,0.1816091954022987,0.20289855072463725,0.17808219178082219,0.050977293252483555,0.1724137931034484,0.1770114942528731,0.2115942028985507,0.18493150684931514,0.018336343697587406,0.1724137931034484,0.16091954022988464,0.20289855072463725,0.16666666666666652,0.03227002967359051,0.15270935960591148,0.15862068965517206,0.18840579710144922,0.15525114155251174,0.03513525136541522,0.19704433497536966,0.17011494252873538,0.19999999999999973,0.15296803652968016,0.04076893304089795,1
14,0.058252427184465994,0.05390334572490718,0.06802721088435426,0.05243445692883886,0.0021390751438292973,0.040776699029126284,0.052044609665427455,0.06122448979591866,0.04868913857677892,0.0010166483513254626,0.058252427184465994,0.05390334572490718,0.07256235827664437,0.04868913857677892,0.0026327078693283656,0.03495145631067942,0.04460966542750944,0.052154195011338,0.04307116104868913,0.0077159496259556785,0.027184466019417597,0.027881040892193454,0.036281179138322184,0.028089887640449396,6.464238072011613e-05,1
